so_no,customer,pe_id,product_code,product_name,bom_status,mtype,mat_id,mat_code,mat_name,need_qty,po_no,po_id,po_status,link_state,po_qty
SO-00662,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3378,PR0005017,KOSMODERMA HYDRA BOOST GEL 30ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.0375,EI/PO/26-27/787,984,Released,unlinked,10
SO-00662,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3378,PR0005017,KOSMODERMA HYDRA BOOST GEL 30ML,Production Released,RM,3411,1000612,WATER,6.165,DPO-005,1087,Released,unlinked,179
SO-00643,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3384,PR0005017,KOSMODERMA HYDRA BOOST GEL 30ML,Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",3,EI/PO/26-27/786,983,Released,unlinked,200
SO-00643,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3384,PR0005017,KOSMODERMA HYDRA BOOST GEL 30ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.15,EI/PO/26-27/787,984,Released,unlinked,10
SO-00643,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3384,PR0005017,KOSMODERMA HYDRA BOOST GEL 30ML,Production Released,RM,3411,1000612,WATER,24.66,DPO-005,1087,Released,unlinked,179
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3277,PR0007047,SKINQ RX HYDRATE POST FACIAL CARE_KC 5ML,Production Released,RM,3327,1000473,VEGAROL 1698,0.6,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3277,PR0007047,SKINQ RX HYDRATE POST FACIAL CARE_KC 5ML,Production Released,RM,3542,1001284,CCTG,0.3,DPO-003,1085,Released,linked:PR,3
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3277,PR0007047,SKINQ RX HYDRATE POST FACIAL CARE_KC 5ML,Production Released,RM,3355,1000511,Niacinamide,0.03,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3277,PR0007047,SKINQ RX HYDRATE POST FACIAL CARE_KC 5ML,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,0.03,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3277,PR0007047,SKINQ RX HYDRATE POST FACIAL CARE_KC 5ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.03,EI/PO/26-27/787,984,Released,unlinked,10
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3277,PR0007047,SKINQ RX HYDRATE POST FACIAL CARE_KC 5ML,Production Released,RM,3411,1000612,WATER,22.074,DPO-005,1087,Released,unlinked,179
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3267,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3334,1000483,Bentonite,55.552,EI/PO/26-27/836,1000,Released,unlinked,50
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3267,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3334,1000483,Bentonite,55.552,EI/PO/26-27/927,1060,Released,unlinked,300
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3267,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3355,1000511,Niacinamide,8.96,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3267,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3795,1001355,COSCARE - PDO,5.376,EI/PO/26-27/786,983,Released,unlinked,200
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3267,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3257,1000392,Salicylic Acid,3.584,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3267,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.3584,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3267,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3411,1000612,WATER,83.6864,DPO-005,1087,Released,unlinked,179
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3256,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3334,1000483,Bentonite,155,EI/PO/26-27/836,1000,Released,unlinked,50
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3256,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3334,1000483,Bentonite,155,EI/PO/26-27/927,1060,Released,unlinked,300
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3256,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3355,1000511,Niacinamide,25,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3256,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3795,1001355,COSCARE - PDO,15,EI/PO/26-27/786,983,Released,unlinked,200
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3256,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3257,1000392,Salicylic Acid,10,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3256,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3285,1000422,SODIUM GLUCONATE,1,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3256,PR0006920,SKINQ ACNE CONTROL MASK 10GM_Sample pack,Production Released,RM,3411,1000612,WATER,233.5,DPO-005,1087,Released,unlinked,179
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3531,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3434,1000806,Propylene Glycol,7.5,EI/PO/26-27/895,1036,Released,unlinked,430
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3531,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3355,1000511,Niacinamide,7.5,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3531,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3542,1001284,CCTG,7.5,DPO-003,1085,Released,linked:PR,3
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3531,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3525,1001250,NATSOFT DMI,6,EI/PO/26-27/860,1015,Released,unlinked,35
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3531,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3609,1001399,Melaleuca Alternifolia Leaf Oil,0.075,EI/PO/26-27/783,980,Released,unlinked,5
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3531,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3411,1000612,AQUA,94.35,DPO-005,1087,Released,unlinked,179
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3505,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3434,1000806,Propylene Glycol,43.5,EI/PO/26-27/895,1036,Released,unlinked,430
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3505,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3355,1000511,Niacinamide,43.5,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3505,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3542,1001284,CCTG,43.5,DPO-003,1085,Released,linked:PR,3
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3505,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3525,1001250,NATSOFT DMI,34.8,EI/PO/26-27/860,1015,Released,unlinked,35
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3505,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3609,1001399,Melaleuca Alternifolia Leaf Oil,0.435,EI/PO/26-27/783,980,Released,unlinked,5
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3505,SK2108CSRS,SKINKRAFT CORREXION SPOT RECTIFYING FACIAL SERUM FOR DARK SPOTS 30 ML,Production Released,RM,3411,1000612,AQUA,547.23,DPO-005,1087,Released,unlinked,179
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3520,PR0005782,SkinKraft Root Nourishing Hair Serum - 30ml,Production Released,RM,3525,1001250,NATSOFT DMI,6,EI/PO/26-27/860,1015,Released,unlinked,35
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3520,PR0005782,SkinKraft Root Nourishing Hair Serum - 30ml,Production Released,RM,3007,1000050,BAICAPIL,6,EI/PO/26-27/703,939,Released,other-ref,1
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3520,PR0005782,SkinKraft Root Nourishing Hair Serum - 30ml,Production Released,RM,3434,1000806,Propylene Glycol,6,EI/PO/26-27/895,1036,Released,unlinked,430
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3520,PR0005782,SkinKraft Root Nourishing Hair Serum - 30ml,Production Released,RM,3411,1000612,WATER,236.394,DPO-005,1087,Released,unlinked,179
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3512,SK2109NBLS,SKINKRAFT BARRIER RESTORATIVE LOTION FOR SENSITIVE SKIN 40ML,Production Released,RM,3355,1000511,Niacinamide,15.2,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3512,SK2109NBLS,SKINKRAFT BARRIER RESTORATIVE LOTION FOR SENSITIVE SKIN 40ML,Production Released,RM,3327,1000473,VEGAROL 1698,7.6,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3512,SK2109NBLS,SKINKRAFT BARRIER RESTORATIVE LOTION FOR SENSITIVE SKIN 40ML,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,3.8,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3512,SK2109NBLS,SKINKRAFT BARRIER RESTORATIVE LOTION FOR SENSITIVE SKIN 40ML,Production Released,RM,3411,1000612,WATER,673.36,DPO-005,1087,Released,unlinked,179
SO-00659,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3379,PR0006914,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 40+ 50ML,Production Released,RM,3811,1000800,ASCOVIT TM C (3-O-ETHYL ASCORBIC ACID),2.5,EI/PO/26-27/894,1035,Released,unlinked,20
SO-00659,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3379,PR0006914,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 40+ 50ML,Production Released,RM,3659,2000010,BACK PACK 19,0.5,EI/PO/26-27/789,985,Released,unlinked,1
SO-00659,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3379,PR0006914,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 40+ 50ML,Production Released,RM,3411,1000612,WATER,429.95,DPO-005,1087,Released,unlinked,179
SO-00171,ENVEE SKIN SPECIALIST LLP,3461,PR0007532,THE SKIN SPECIALIST ACNEZAP FOAMING FACE WASH 100 ML,Confirmed,RM,3411,1000612,WATER,1332.1,DPO-005,1087,Released,unlinked,179
SO-00171,ENVEE SKIN SPECIALIST LLP,3461,PR0007532,THE SKIN SPECIALIST ACNEZAP FOAMING FACE WASH 100 ML,Confirmed,RM,3257,1000392,Salicylic Acid,40,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3530,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3355,1000511,Niacinamide,4.5,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3530,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3525,1001250,NATSOFT DMI,4.5,EI/PO/26-27/860,1015,Released,unlinked,35
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3530,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3574,1001351,VELLAPLEX MB,0.9,EI/PO/26-27/869,1019,Released,unlinked,15.88
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3530,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3811,1000800,ASCOVIT TM C (3-O-ETHYL ASCORBIC ACID),0.9,EI/PO/26-27/894,1035,Released,unlinked,20
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3530,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3582,1001361,RONACARE AP,0.45,EI/PO/26-27/875,1022,Released,unlinked,1
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3530,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3609,1001399,Melaleuca Alternifolia Leaf Oil,0.063,EI/PO/26-27/783,980,Released,unlinked,5
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3530,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3411,1000612,WATER,71.595,DPO-005,1087,Released,unlinked,179
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3503,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3355,1000511,Niacinamide,18,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3503,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3525,1001250,NATSOFT DMI,18,EI/PO/26-27/860,1015,Released,unlinked,35
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3503,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3574,1001351,VELLAPLEX MB,3.6,EI/PO/26-27/869,1019,Released,unlinked,15.88
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3503,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3811,1000800,ASCOVIT TM C (3-O-ETHYL ASCORBIC ACID),3.6,EI/PO/26-27/894,1035,Released,unlinked,20
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3503,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3582,1001361,RONACARE AP,1.8,EI/PO/26-27/875,1022,Released,unlinked,1
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3503,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3609,1001399,Melaleuca Alternifolia Leaf Oil,0.252,EI/PO/26-27/783,980,Released,unlinked,5
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3503,SK2108BSFS,SKINKRAFT BRIGHTSIDE FACIAL SERUM FOR DULL SKIN 30ML,Production Released,RM,3411,1000612,WATER,286.38,DPO-005,1087,Released,unlinked,179
SO-00010,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3363,SK2202IMDRC,SKINKRAFT INTENSE MOISTURE WITH TOTAL DAMAGE REPAIR CONDITIONER 200GM,Production Released,RM,3327,1000473,VEGAROL 1698,11.2,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00010,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3363,SK2202IMDRC,SKINKRAFT INTENSE MOISTURE WITH TOTAL DAMAGE REPAIR CONDITIONER 200GM,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,8,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00010,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3363,SK2202IMDRC,SKINKRAFT INTENSE MOISTURE WITH TOTAL DAMAGE REPAIR CONDITIONER 200GM,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,8,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00010,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3363,SK2202IMDRC,SKINKRAFT INTENSE MOISTURE WITH TOTAL DAMAGE REPAIR CONDITIONER 200GM,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,4,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00010,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3363,SK2202IMDRC,SKINKRAFT INTENSE MOISTURE WITH TOTAL DAMAGE REPAIR CONDITIONER 200GM,Production Released,RM,3411,1000612,WATER,284,DPO-005,1087,Released,unlinked,179
SO-00172,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3322,SK2202IMDRC,SKINKRAFT INTENSE MOISTURE WITH TOTAL DAMAGE REPAIR CONDITIONER 200GM,Production Released,RM,3327,1000473,VEGAROL 1698,9.744,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00172,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3322,SK2202IMDRC,SKINKRAFT INTENSE MOISTURE WITH TOTAL DAMAGE REPAIR CONDITIONER 200GM,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,6.96,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00172,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3322,SK2202IMDRC,SKINKRAFT INTENSE MOISTURE WITH TOTAL DAMAGE REPAIR CONDITIONER 200GM,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,6.96,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00172,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3322,SK2202IMDRC,SKINKRAFT INTENSE MOISTURE WITH TOTAL DAMAGE REPAIR CONDITIONER 200GM,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,3.48,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00172,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3322,SK2202IMDRC,SKINKRAFT INTENSE MOISTURE WITH TOTAL DAMAGE REPAIR CONDITIONER 200GM,Production Released,RM,3411,1000612,WATER,247.08,DPO-005,1087,Released,unlinked,179
SO-00094,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3316,PR0007382,SKINQ ACNE & OIL CONTROL SERUM 15 ML,Production Released,RM,3411,1000612,WATER,44.86098,DPO-005,1087,Released,unlinked,179
SO-00094,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3316,PR0007382,SKINQ ACNE & OIL CONTROL SERUM 15 ML,Production Released,RM,3355,1000511,Niacinamide,1.2531,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00094,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3316,PR0007382,SKINQ ACNE & OIL CONTROL SERUM 15 ML,Production Released,RM,3257,1000392,Salicylic Acid,0.62655,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00666,DEFYNE AESTHETICS,3376,PR0006814,DERMIQ DAILY CLEANSER 100ML,Production Released,RM,2984,1000019,ALPHA CAPB,15,EI/PO/26-27/890,1031,Released,unlinked,500
SO-00666,DEFYNE AESTHETICS,3376,PR0006814,DERMIQ DAILY CLEANSER 100ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,1.5,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00666,DEFYNE AESTHETICS,3376,PR0006814,DERMIQ DAILY CLEANSER 100ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,1.5,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00666,DEFYNE AESTHETICS,3376,PR0006814,DERMIQ DAILY CLEANSER 100ML,Production Released,RM,3756,1001381,DECYL GLUCOSIDE 50% (APG 2000),1.5,EI/PO/26-27/911,1049,Released,unlinked,200
SO-00666,DEFYNE AESTHETICS,3376,PR0006814,DERMIQ DAILY CLEANSER 100ML,Production Released,RM,3373,1000536,INNOCARE ST100,1.5,EI/PO/26-27/930,1062,Released,unlinked,200
SO-00666,DEFYNE AESTHETICS,3376,PR0006814,DERMIQ DAILY CLEANSER 100ML,Production Released,RM,3438,1001082,GALSOFT SCT 40,0.5,EI/PO/26-27/785,982,Released,unlinked,200
SO-00666,DEFYNE AESTHETICS,3376,PR0006814,DERMIQ DAILY CLEANSER 100ML,Production Released,RM,3411,1000612,AQUA,24.6,DPO-005,1087,Released,unlinked,179
SO-00017,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3362,PR0005428,KOSMODERMA MOISTURE BOOST CREAM 50GM,Production Released,RM,3327,1000473,VEGAROL 1698,1,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00017,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3362,PR0005428,KOSMODERMA MOISTURE BOOST CREAM 50GM,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,1,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00017,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3362,PR0005428,KOSMODERMA MOISTURE BOOST CREAM 50GM,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,1,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00017,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3362,PR0005428,KOSMODERMA MOISTURE BOOST CREAM 50GM,Production Released,RM,3542,1001284,CCTG,0.5,DPO-003,1085,Released,linked:PR,3
SO-00017,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3362,PR0005428,KOSMODERMA MOISTURE BOOST CREAM 50GM,Production Released,RM,3355,1000511,Niacinamide,0.5,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00017,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3362,PR0005428,KOSMODERMA MOISTURE BOOST CREAM 50GM,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,0.25,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00017,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3362,PR0005428,KOSMODERMA MOISTURE BOOST CREAM 50GM,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.05,EI/PO/26-27/787,984,Released,unlinked,10
SO-00017,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3362,PR0005428,KOSMODERMA MOISTURE BOOST CREAM 50GM,Production Released,RM,3659,2000010,BACK PACK 19,0.02,EI/PO/26-27/789,985,Released,unlinked,1
SO-00017,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3362,PR0005428,KOSMODERMA MOISTURE BOOST CREAM 50GM,Production Released,RM,3411,1000612,AQUA,34.23,DPO-005,1087,Released,unlinked,179
SO-00048,PHOENIX PHARMA,3349,PR0007139,REEGLO LITE SKIN BRIGHTENING CREAM 30 G,Production Released,RM,3542,1001284,CCTG,3,DPO-003,1085,Released,linked:PR,3
SO-00048,PHOENIX PHARMA,3349,PR0007139,REEGLO LITE SKIN BRIGHTENING CREAM 30 G,Production Released,RM,3355,1000511,Niacinamide,2.4,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00048,PHOENIX PHARMA,3349,PR0007139,REEGLO LITE SKIN BRIGHTENING CREAM 30 G,Production Released,RM,3327,1000473,VEGAROL 1698,0.6,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00048,PHOENIX PHARMA,3349,PR0007139,REEGLO LITE SKIN BRIGHTENING CREAM 30 G,Production Released,RM,2998,1000040,ARLACEL 2121,0.3,EI/PO/26-27/901,1041,Released,unlinked,50
SO-00048,PHOENIX PHARMA,3349,PR0007139,REEGLO LITE SKIN BRIGHTENING CREAM 30 G,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,0.06,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00048,PHOENIX PHARMA,3349,PR0007139,REEGLO LITE SKIN BRIGHTENING CREAM 30 G,Production Released,RM,3411,1000612,WATER,45.18,DPO-005,1087,Released,unlinked,179
SO-00656,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3269,PR0006923,SKINQ MOISTURE BALM 10GM_Sample pack,Production Released,RM,3327,1000473,VEGAROL 1698,0.0076,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00656,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3269,PR0006923,SKINQ MOISTURE BALM 10GM_Sample pack,Production Released,RM,3542,1001284,CCTG,0.0038,DPO-003,1085,Released,linked:PR,3
SO-00656,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3269,PR0006923,SKINQ MOISTURE BALM 10GM_Sample pack,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.00038,EI/PO/26-27/787,984,Released,unlinked,10
SO-00656,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3269,PR0006923,SKINQ MOISTURE BALM 10GM_Sample pack,Production Released,RM,3411,1000612,WATER,0.279604,DPO-005,1087,Released,unlinked,179
SO-00656,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3269,PR0006923,SKINQ MOISTURE BALM 10GM_Sample pack,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,0.00038,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00656,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3269,PR0006923,SKINQ MOISTURE BALM 10GM_Sample pack,Production Released,RM,3355,1000511,Niacinamide,0.00038,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00189,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3334,PR0006923,SKINQ MOISTURE BALM 10GM_Sample pack,Production Released,RM,3327,1000473,VEGAROL 1698,6.5644,EI/PO/26-27/881,1026,Released,unlinked,100
