[zoho-seed-upload] DB OK
[zoho-seed-upload] Loading Zoho contacts index…
[zoho-seed-upload] Loading Zoho items index…
[zoho-seed-upload] vendor_client EI-CLI-00408: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00409: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00410: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00411: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00412: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00413: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00414: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00415: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00416: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00417: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00418: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00419: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00420: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00421: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00422: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00423: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00424: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00425: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00426: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00427: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00428: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00429: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00430: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00431: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00432: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00433: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00434: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00435: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00436: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00437: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00438: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00439: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00440: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00441: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00442: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00443: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00444: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00445: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00446: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00447: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00448: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00449: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00450: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00451: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00452: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00453: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00454: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00455: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00456: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00457: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00458: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00459: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00460: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00461: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00462: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00463: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00464: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00465: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00466: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00467: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00468: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00469: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00470: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00471: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00472: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00473: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00474: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00475: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00476: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00477: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00478: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00479: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00480: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00481: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00482: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00483: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00484: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00485: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00486: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00487: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00488: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00489: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00490: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00491: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00492: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00493: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00494: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00495: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00496: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00497: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00498: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00499: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00500: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00501: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00502: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00503: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00504: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00505: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00506: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00507: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00508: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00509: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00510: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00511: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00512: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00513: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00514: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00515: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00516: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00517: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00518: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00519: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00520: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00521: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00522: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00523: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00524: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00525: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00526: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00527: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00528: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00529: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00530: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00531: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00532: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00533: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00534: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00535: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00536: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00537: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00538: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00539: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00540: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00541: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00542: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00543: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00544: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00545: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00546: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00547: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00548: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00549: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00550: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00551: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00552: already has zoho_id
[zoho-seed-upload] vendor_client EI-CLI-00553: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00001: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00002: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00003: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00004: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00005: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00006: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00007: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00008: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00009: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00010: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00011: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00012: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00013: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00014: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00015: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00016: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00017: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00018: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00019: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00020: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00021: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00022: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00023: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00024: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00025: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00026: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00027: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00028: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00029: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00030: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00031: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00032: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00033: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00034: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00035: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00036: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00037: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00038: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00039: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00040: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00041: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00042: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00043: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00044: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00045: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00046: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00047: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00048: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00049: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00050: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00051: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00052: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00053: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00054: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00055: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00056: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00057: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00058: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00059: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00060: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00061: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00062: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00063: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00064: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00065: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00066: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00067: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00068: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00069: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00070: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00071: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00072: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00073: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00074: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00075: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00076: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00077: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00078: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00079: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00080: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00081: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00082: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00083: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00084: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00085: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00086: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00087: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00088: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00089: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00090: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00091: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00092: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00093: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00094: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00095: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00096: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00097: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00098: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00099: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00100: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00101: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00102: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00103: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00104: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00105: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00106: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00107: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00108: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00109: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00110: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00111: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00112: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00113: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00114: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00115: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00116: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00117: already has zoho_id
[zoho-seed-upload] vendor_client EI-VEN-00118: already has zoho_id
